,KEY,EXPIRY_DT,SCRIP_CODE,OI4,CLOSE4,NET_CHG_IN_VAL4,AVG_PRICE4,OI5,CLOSE5,CHG_IN_OI5,NET_CHG_IN_VAL5,NEW_NET_VAL5,AVG_PRICE5
177,BANKNIFTY_24-May-2018_27800.0_CE,24-May-2018,39947.0,0.0,12.0,0.0,,0.0,12.0,0.0,0.0,0.0,
178,BANKNIFTY_24-May-2018_27800.0_PE,24-May-2018,39952.0,0.0,1582.25,0.0,,0.0,1582.25,0.0,0.0,0.0,
179,BANKNIFTY_24-May-2018_27900.0_CE,24-May-2018,35020.0,0.0,7.55,0.0,,0.0,7.55,0.0,0.0,0.0,
180,BANKNIFTY_24-May-2018_27900.0_PE,24-May-2018,35022.0,0.0,1438.55,0.0,,0.0,1438.55,0.0,0.0,0.0,
181,BANKNIFTY_24-May-2018_28000.0_CE,24-May-2018,35024.0,6640.0,2.4,0.0,0.0,6640.0,2.4,0.0,0.0,0.0,0.0
182,BANKNIFTY_24-May-2018_28000.0_PE,24-May-2018,35026.0,0.0,1536.15,0.0,,0.0,1536.15,0.0,0.0,0.0,
183,BANKNIFTY_24-May-2018_28100.0_CE,24-May-2018,41424.0,0.0,2.7,0.0,,0.0,2.7,0.0,0.0,0.0,
184,BANKNIFTY_24-May-2018_28100.0_PE,24-May-2018,41425.0,0.0,1576.3,0.0,,0.0,1576.3,0.0,0.0,0.0,
185,BANKNIFTY_24-May-2018_24300.0_PE,24-May-2018,45161.0,0.0,646.5,0.0,,0.0,646.5,0.0,0.0,0.0,
186,BANKNIFTY_24-May-2018_24400.0_CE,24-May-2018,45162.0,0.0,738.45,0.0,,0.0,738.45,0.0,0.0,0.0,
187,BANKNIFTY_24-May-2018_24400.0_PE,24-May-2018,45163.0,0.0,695.2,0.0,,0.0,695.2,0.0,0.0,0.0,
188,BANKNIFTY_24-May-2018_24500.0_CE,24-May-2018,45164.0,600.0,1715.0,0.0,0.0,600.0,1715.0,0.0,0.0,0.0,0.0
189,BANKNIFTY_24-May-2018_24500.0_PE,24-05-2018,45165.0,28160.0,5.55,25530.0,2.402059659090909,28560.0,5.6,400.0,2240.0,27770.0,0.9723389355742297
190,BANKNIFTY_24-May-2018_24600.0_CE,24-May-2018,45166.0,0.0,645.05,0.0,,0.0,645.05,0.0,0.0,0.0,
191,BANKNIFTY_24-May-2018_24600.0_PE,24-May-2018,45167.0,120.0,16.2,0.0,0.0,120.0,16.2,0.0,0.0,0.0,0.0
192,BANKNIFTY_24-May-2018_24700.0_CE,24-May-2018,45168.0,0.0,601.55,0.0,,0.0,601.55,0.0,0.0,0.0,
193,BANKNIFTY_24-May-2018_24700.0_PE,24-May-2018,45169.0,40.0,150.0,0.0,0.0,40.0,150.0,0.0,0.0,0.0,0.0
194,BANKNIFTY_24-May-2018_24800.0_CE,24-May-2018,45170.0,0.0,560.2,0.0,,0.0,560.2,0.0,0.0,0.0,
195,BANKNIFTY_24-May-2018_24800.0_PE,24-May-2018,45171.0,0.0,911.95,0.0,,0.0,911.95,0.0,0.0,0.0,
196,BANKNIFTY_24-May-2018_24900.0_CE,24-May-2018,45172.0,0.0,520.85,0.0,,0.0,520.85,0.0,0.0,0.0,
197,BANKNIFTY_24-May-2018_24900.0_PE,24-May-2018,45173.0,400.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0
198,BANKNIFTY_24-May-2018_25000.0_CE,24-May-2018,45174.0,120.0,1168.65,0.0,0.0,120.0,1168.65,0.0,0.0,0.0,0.0
199,BANKNIFTY_24-May-2018_25000.0_PE,24-05-2018,45175.0,73800.0,9.75,-12090.0,0.18495934959349594,73200.0,9.25,-600.0,-5550.0,-17640.0,-0.24098360655737705
200,BANKNIFTY_24-May-2018_25100.0_CE,24-May-2018,45176.0,0.0,448.3,0.0,,0.0,448.3,0.0,0.0,0.0,
201,BANKNIFTY_24-May-2018_25100.0_PE,24-05-2018,45223.0,2040.0,10.5,0.0,0.0,2040.0,11.2,0.0,0.0,0.0,0.0
202,BANKNIFTY_24-May-2018_25200.0_CE,24-05-2018,45224.0,0.0,415.0,0.0,,0.0,1040.0,0.0,0.0,0.0,
203,BANKNIFTY_24-May-2018_25200.0_PE,24-05-2018,45253.0,200.0,14.8,0.0,2.96,400.0,14.8,200.0,2960.0,2960.0,7.4
204,NIFTYPSE_31-May-2018_3600.0_CE,31-May-2018,51118.0,0.0,487.6,0.0,,0.0,487.6,0.0,0.0,0.0,
205,NIFTYPSE_31-May-2018_3500.0_PE,31-May-2018,51117.0,0.0,10.3,0.0,,0.0,10.3,0.0,0.0,0.0,
206,NIFTYPSE_31-May-2018_3700.0_CE,31-May-2018,51120.0,0.0,403.85,0.0,,0.0,403.85,0.0,0.0,0.0,
207,NIFTYPSE_31-May-2018_3700.0_PE,31-May-2018,51121.0,0.0,33.7,0.0,,0.0,33.7,0.0,0.0,0.0,
208,NIFTYPSE_31-May-2018_3800.0_CE,31-May-2018,51122.0,0.0,327.15,0.0,,0.0,327.15,0.0,0.0,0.0,
209,NIFTYPSE_31-May-2018_3800.0_PE,31-May-2018,51123.0,0.0,55.05,0.0,,0.0,55.05,0.0,0.0,0.0,
210,NIFTYPSE_31-May-2018_3900.0_CE,31-May-2018,51124.0,0.0,258.35,0.0,,0.0,258.35,0.0,0.0,0.0,
211,NIFTYPSE_31-May-2018_3900.0_PE,31-May-2018,51125.0,0.0,84.35,0.0,,0.0,84.35,0.0,0.0,0.0,
212,NIFTYPSE_31-May-2018_4000.0_CE,31-May-2018,51126.0,0.0,199.0,0.0,,0.0,199.0,0.0,0.0,0.0,
213,NIFTYPSE_31-May-2018_4000.0_PE,31-May-2018,51127.0,0.0,123.05,0.0,,0.0,123.05,0.0,0.0,0.0,
214,NIFTYPSE_31-May-2018_4100.0_CE,31-May-2018,51128.0,0.0,149.25,0.0,,0.0,149.25,0.0,0.0,0.0,
215,NIFTYPSE_31-May-2018_4100.0_PE,31-May-2018,51129.0,0.0,171.4,0.0,,0.0,171.4,0.0,0.0,0.0,
216,NIFTYPSE_31-May-2018_4200.0_CE,31-May-2018,51130.0,0.0,109.0,0.0,,0.0,109.0,0.0,0.0,0.0,
217,NIFTYPSE_31-May-2018_4200.0_PE,31-May-2018,51131.0,0.0,229.2,0.0,,0.0,229.2,0.0,0.0,0.0,
218,NIFTYPSE_31-May-2018_4300.0_CE,31-May-2018,51132.0,0.0,77.45,0.0,,0.0,77.45,0.0,0.0,0.0,
219,NIFTYPSE_31-May-2018_4300.0_PE,31-May-2018,51133.0,0.0,295.7,0.0,,0.0,295.7,0.0,0.0,0.0,
220,NIFTYPSE_31-May-2018_4400.0_CE,31-May-2018,51148.0,0.0,53.6,0.0,,0.0,53.6,0.0,0.0,0.0,
221,NIFTYPSE_31-May-2018_4400.0_PE,31-May-2018,51149.0,0.0,370.0,0.0,,0.0,370.0,0.0,0.0,0.0,
222,NIFTYPSE_31-May-2018_4500.0_CE,31-May-2018,51152.0,0.0,36.1,0.0,,0.0,36.1,0.0,0.0,0.0,
223,NIFTYPSE_31-May-2018_4500.0_PE,31-May-2018,51153.0,0.0,450.55,0.0,,0.0,450.55,0.0,0.0,0.0,
224,NIFTYPSE_31-May-2018_4600.0_CE,31-May-2018,51154.0,0.0,23.7,0.0,,0.0,23.7,0.0,0.0,0.0,
225,NIFTYPSE_31-May-2018_4600.0_PE,31-May-2018,51155.0,0.0,536.2,0.0,,0.0,536.2,0.0,0.0,0.0,
226,NIFTYPSE_31-May-2018_4700.0_CE,31-May-2018,51156.0,0.0,15.15,0.0,,0.0,15.15,0.0,0.0,0.0,
227,NIFTYPSE_31-May-2018_4700.0_PE,31-May-2018,51157.0,0.0,625.75,0.0,,0.0,625.75,0.0,0.0,0.0,
228,NIFTYPSE_31-May-2018_4800.0_CE,31-May-2018,51158.0,0.0,9.45,0.0,,0.0,9.45,0.0,0.0,0.0,
229,NIFTYPSE_31-May-2018_4800.0_PE,31-May-2018,51159.0,0.0,718.15,0.0,,0.0,718.15,0.0,0.0,0.0,
230,NIFTYPSE_31-May-2018_4900.0_CE,31-May-2018,35095.0,0.0,8.15,0.0,,0.0,8.15,0.0,0.0,0.0,
231,NIFTYPSE_31-May-2018_4900.0_PE,31-May-2018,35096.0,0.0,764.75,0.0,,0.0,764.75,0.0,0.0,0.0,
232,NIFTYPSE_31-May-2018_5000.0_CE,31-May-2018,35105.0,0.0,4.95,0.0,,0.0,4.95,0.0,0.0,0.0,
233,NIFTYPSE_31-May-2018_5000.0_PE,31-May-2018,35108.0,0.0,859.7,0.0,,0.0,859.7,0.0,0.0,0.0,
234,NIFTYPSE_31-May-2018_5100.0_CE,31-May-2018,35125.0,0.0,2.95,0.0,,0.0,2.95,0.0,0.0,0.0,
235,NIFTYPSE_31-May-2018_5100.0_PE,31-May-2018,35126.0,0.0,955.85,0.0,,0.0,955.85,0.0,0.0,0.0,
236,NIFTYPSE_31-May-2018_5200.0_CE,31-May-2018,35127.0,0.0,1.75,0.0,,0.0,1.75,0.0,0.0,0.0,
237,NIFTYPSE_31-May-2018_5200.0_PE,31-May-2018,35138.0,0.0,1052.75,0.0,,0.0,1052.75,0.0,0.0,0.0,
238,NIFTYPSE_31-May-2018_5300.0_CE,31-May-2018,35139.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,
239,NIFTYPSE_31-May-2018_5300.0_PE,31-May-2018,35140.0,0.0,1150.15,0.0,,0.0,1150.15,0.0,0.0,0.0,
240,NIFTYPSE_31-May-2018_2800.0_CE,31-May-2018,38827.0,0.0,1250.7,0.0,,0.0,1250.7,0.0,0.0,0.0,
241,NIFTYPSE_31-May-2018_2800.0_PE,31-May-2018,38830.0,0.0,0.05,0.0,,0.0,0.05,0.0,0.0,0.0,
242,NIFTYPSE_31-May-2018_2900.0_CE,31-May-2018,35086.0,0.0,1206.15,0.0,,0.0,1206.15,0.0,0.0,0.0,
243,NIFTYPSE_31-May-2018_2900.0_PE,31-May-2018,35087.0,0.0,0.05,0.0,,0.0,0.05,0.0,0.0,0.0,
244,NIFTYPSE_31-May-2018_3000.0_CE,31-May-2018,35090.0,0.0,1108.05,0.0,,0.0,1108.05,0.0,0.0,0.0,
245,NIFTYPSE_31-May-2018_3000.0_PE,31-May-2018,35091.0,0.0,0.1,0.0,,0.0,0.1,0.0,0.0,0.0,
246,NIFTYPSE_31-May-2018_3100.0_CE,31-May-2018,35092.0,0.0,1010.1,0.0,,0.0,1010.1,0.0,0.0,0.0,
247,NIFTYPSE_31-May-2018_3100.0_PE,31-May-2018,35093.0,0.0,0.25,0.0,,0.0,0.25,0.0,0.0,0.0,
248,NIFTYPSE_31-May-2018_3200.0_CE,31-May-2018,51083.0,0.0,861.5,0.0,,0.0,861.5,0.0,0.0,0.0,
249,NIFTYPSE_31-May-2018_3200.0_PE,31-May-2018,51084.0,0.0,0.95,0.0,,0.0,0.95,0.0,0.0,0.0,
250,NIFTYPSE_31-May-2018_3300.0_CE,31-May-2018,51092.0,0.0,764.75,0.0,,0.0,764.75,0.0,0.0,0.0,
251,NIFTYPSE_31-May-2018_3300.0_PE,31-May-2018,51093.0,0.0,2.25,0.0,,0.0,2.25,0.0,0.0,0.0,
252,NIFTYPSE_31-May-2018_3400.0_CE,31-May-2018,51094.0,0.0,669.5,0.0,,0.0,669.5,0.0,0.0,0.0,
253,NIFTYPSE_31-May-2018_3400.0_PE,31-May-2018,51095.0,0.0,5.05,0.0,,0.0,5.05,0.0,0.0,0.0,
254,NIFTYPSE_31-May-2018_3500.0_CE,31-May-2018,51116.0,0.0,576.65,0.0,,0.0,576.65,0.0,0.0,0.0,
255,NIFTYPSE_31-May-2018_3600.0_PE,31-May-2018,51119.0,0.0,19.35,0.0,,0.0,19.35,0.0,0.0,0.0,
256,NIFTYMID50_31-May-2018_4400.0_CE,31-May-2018,51014.0,0.0,774.55,0.0,,0.0,774.55,0.0,0.0,0.0,
257,NIFTYMID50_31-May-2018_6700.0_PE,31-May-2018,36447.0,0.0,1202.85,0.0,,0.0,1202.85,0.0,0.0,0.0,
258,NIFTYMID50_31-May-2018_4500.0_CE,31-May-2018,51022.0,0.0,691.45,0.0,,0.0,691.45,0.0,0.0,0.0,
259,NIFTYMID50_31-May-2018_4500.0_PE,31-May-2018,51023.0,0.0,52.0,0.0,,0.0,52.0,0.0,0.0,0.0,
260,NIFTYMID50_31-May-2018_4600.0_CE,31-May-2018,51024.0,0.0,612.55,0.0,,0.0,612.55,0.0,0.0,0.0,
261,NIFTYMID50_31-May-2018_4600.0_PE,31-May-2018,51026.0,0.0,71.15,0.0,,0.0,71.15,0.0,0.0,0.0,
262,NIFTYMID50_31-May-2018_4700.0_CE,31-May-2018,51027.0,0.0,538.45,0.0,,0.0,538.45,0.0,0.0,0.0,
263,NIFTYMID50_31-May-2018_4700.0_PE,31-May-2018,51033.0,0.0,95.15,0.0,,0.0,95.15,0.0,0.0,0.0,
264,NIFTYMID50_31-May-2018_4800.0_CE,31-May-2018,51034.0,0.0,469.05,0.0,,0.0,469.05,0.0,0.0,0.0,
265,NIFTYMID50_31-May-2018_4800.0_PE,31-May-2018,51036.0,0.0,123.85,0.0,,0.0,123.85,0.0,0.0,0.0,
266,NIFTYMID50_31-May-2018_4900.0_CE,31-May-2018,51039.0,0.0,405.4,0.0,,0.0,405.4,0.0,0.0,0.0,
267,NIFTYMID50_31-May-2018_4900.0_PE,31-May-2018,51040.0,0.0,158.25,0.0,,0.0,158.25,0.0,0.0,0.0,
268,NIFTYMID50_31-May-2018_5000.0_CE,31-May-2018,51041.0,0.0,347.4,0.0,,0.0,347.4,0.0,0.0,0.0,
269,NIFTYMID50_31-May-2018_5000.0_PE,31-May-2018,51042.0,0.0,198.35,0.0,,0.0,198.35,0.0,0.0,0.0,
270,NIFTYMID50_31-May-2018_5100.0_CE,31-May-2018,51047.0,0.0,295.15,0.0,,0.0,295.15,0.0,0.0,0.0,
271,NIFTYMID50_31-May-2018_5100.0_PE,31-May-2018,51048.0,0.0,244.15,0.0,,0.0,244.15,0.0,0.0,0.0,
272,NIFTYMID50_31-May-2018_5200.0_CE,31-May-2018,51049.0,0.0,248.6,0.0,,0.0,248.6,0.0,0.0,0.0,
273,NIFTYMID50_31-May-2018_5200.0_PE,31-May-2018,51050.0,0.0,295.7,0.0,,0.0,295.7,0.0,0.0,0.0,
274,NIFTYMID50_31-May-2018_5300.0_CE,31-May-2018,51051.0,0.0,207.6,0.0,,0.0,207.6,0.0,0.0,0.0,
275,NIFTYMID50_31-May-2018_5300.0_PE,31-May-2018,51052.0,0.0,352.8,0.0,,0.0,352.8,0.0,0.0,0.0,
276,NIFTYMID50_31-May-2018_5400.0_CE,31-May-2018,51057.0,0.0,171.9,0.0,,0.0,171.9,0.0,0.0,0.0,
277,NIFTYMID50_31-May-2018_5400.0_PE,31-May-2018,51058.0,0.0,415.15,0.0,,0.0,415.15,0.0,0.0,0.0,
278,NIFTYMID50_31-May-2018_5500.0_CE,31-May-2018,51060.0,0.0,141.15,0.0,,0.0,141.15,0.0,0.0,0.0,
279,NIFTYMID50_31-May-2018_5500.0_PE,31-May-2018,51061.0,0.0,482.5,0.0,,0.0,482.5,0.0,0.0,0.0,
280,NIFTYMID50_31-May-2018_5600.0_CE,31-May-2018,51063.0,0.0,115.2,0.0,,0.0,115.2,0.0,0.0,0.0,
281,NIFTYMID50_31-May-2018_5600.0_PE,31-May-2018,51064.0,0.0,554.6,0.0,,0.0,554.6,0.0,0.0,0.0,
282,NIFTYMID50_31-May-2018_5700.0_CE,31-May-2018,51065.0,0.0,93.0,0.0,,0.0,93.0,0.0,0.0,0.0,
283,NIFTYMID50_31-May-2018_5700.0_PE,31-May-2018,51066.0,0.0,630.45,0.0,,0.0,630.45,0.0,0.0,0.0,
284,NIFTYMID50_31-May-2018_5800.0_CE,31-May-2018,51067.0,0.0,74.55,0.0,,0.0,74.55,0.0,0.0,0.0,
285,NIFTYMID50_31-May-2018_5800.0_PE,31-May-2018,51068.0,0.0,710.1,0.0,,0.0,710.1,0.0,0.0,0.0,
286,NIFTYMID50_31-May-2018_5900.0_CE,31-May-2018,51069.0,0.0,59.3,0.0,,0.0,59.3,0.0,0.0,0.0,
287,NIFTYMID50_31-May-2018_3600.0_CE,31-May-2018,45284.0,0.0,1290.35,0.0,,0.0,1290.35,0.0,0.0,0.0,
288,NIFTYMID50_31-May-2018_3600.0_PE,31-May-2018,45324.0,0.0,0.1,0.0,,0.0,0.1,0.0,0.0,0.0,
289,NIFTYMID50_31-May-2018_3700.0_CE,31-May-2018,44184.0,0.0,1295.7,0.0,,0.0,1295.7,0.0,0.0,0.0,
290,NIFTYMID50_31-May-2018_3700.0_PE,31-May-2018,44185.0,0.0,0.3,0.0,,0.0,0.3,0.0,0.0,0.0,
291,NIFTYMID50_31-May-2018_3800.0_CE,31-May-2018,39937.0,0.0,1311.45,0.0,,0.0,1311.45,0.0,0.0,0.0,
292,NIFTYMID50_31-May-2018_3800.0_PE,31-May-2018,39938.0,0.0,1.15,0.0,,0.0,1.15,0.0,0.0,0.0,
293,NIFTYMID50_31-May-2018_3900.0_CE,31-May-2018,50994.0,0.0,1232.05,0.0,,0.0,1232.05,0.0,0.0,0.0,
294,NIFTYMID50_31-May-2018_3900.0_PE,31-May-2018,50999.0,0.0,4.1,0.0,,0.0,4.1,0.0,0.0,0.0,
295,NIFTYMID50_31-May-2018_4000.0_CE,31-May-2018,51000.0,0.0,1136.75,0.0,,0.0,1136.75,0.0,0.0,0.0,
296,NIFTYMID50_31-May-2018_4000.0_PE,31-May-2018,51001.0,0.0,6.9,0.0,,0.0,6.9,0.0,0.0,0.0,
297,NIFTYMID50_31-May-2018_4100.0_CE,31-May-2018,51002.0,0.0,1042.8,0.0,,0.0,1042.8,0.0,0.0,0.0,
298,NIFTYMID50_31-May-2018_4100.0_PE,31-May-2018,51003.0,0.0,11.05,0.0,,0.0,11.05,0.0,0.0,0.0,
299,NIFTYMID50_31-May-2018_4200.0_CE,31-May-2018,51004.0,0.0,950.8,0.0,,0.0,950.8,0.0,0.0,0.0,
300,NIFTYMID50_31-May-2018_4200.0_PE,31-May-2018,51008.0,0.0,17.1,0.0,,0.0,17.1,0.0,0.0,0.0,
301,NIFTYMID50_31-May-2018_4300.0_CE,31-May-2018,51009.0,0.0,861.15,0.0,,0.0,861.15,0.0,0.0,0.0,
302,NIFTYMID50_31-May-2018_4300.0_PE,31-May-2018,51013.0,0.0,25.55,0.0,,0.0,25.55,0.0,0.0,0.0,
303,NIFTYMID50_31-May-2018_5900.0_PE,31-May-2018,51071.0,0.0,792.95,0.0,,0.0,792.95,0.0,0.0,0.0,
304,NIFTYMID50_31-May-2018_6000.0_CE,31-May-2018,51072.0,0.0,46.85,0.0,,0.0,46.85,0.0,0.0,0.0,
305,NIFTYMID50_31-May-2018_6000.0_PE,31-May-2018,51075.0,0.0,878.55,0.0,,0.0,878.55,0.0,0.0,0.0,
306,NIFTYMID50_31-May-2018_6100.0_CE,31-May-2018,51076.0,0.0,36.7,0.0,,0.0,36.7,0.0,0.0,0.0,
307,NIFTYMID50_31-May-2018_6100.0_PE,31-May-2018,51077.0,0.0,966.5,0.0,,0.0,966.5,0.0,0.0,0.0,
308,NIFTYMID50_31-May-2018_6200.0_CE,31-May-2018,51078.0,0.0,28.55,0.0,,0.0,28.55,0.0,0.0,0.0,
309,NIFTYMID50_31-May-2018_6200.0_PE,31-May-2018,51080.0,0.0,1056.4,0.0,,0.0,1056.4,0.0,0.0,0.0,
310,NIFTYMID50_31-May-2018_6300.0_CE,31-May-2018,51081.0,0.0,22.05,0.0,,0.0,22.05,0.0,0.0,0.0,
311,NIFTYMID50_31-May-2018_6300.0_PE,31-May-2018,51082.0,0.0,1148.0,0.0,,0.0,1148.0,0.0,0.0,0.0,
312,NIFTYMID50_31-May-2018_6400.0_CE,31-May-2018,35081.0,0.0,33.5,0.0,,0.0,33.5,0.0,0.0,0.0,
313,NIFTYMID50_31-May-2018_6400.0_PE,31-May-2018,35082.0,0.0,1128.55,0.0,,0.0,1128.55,0.0,0.0,0.0,
314,NIFTYMID50_31-May-2018_6500.0_CE,31-May-2018,39412.0,0.0,3.75,0.0,,0.0,3.75,0.0,0.0,0.0,
315,NIFTYMID50_31-May-2018_6500.0_PE,31-May-2018,39413.0,0.0,1165.1,0.0,,0.0,1165.1,0.0,0.0,0.0,
316,NIFTYMID50_31-May-2018_6600.0_CE,31-May-2018,41802.0,0.0,0.95,0.0,,0.0,0.95,0.0,0.0,0.0,
317,NIFTYMID50_31-May-2018_6600.0_PE,31-May-2018,41810.0,0.0,1170.25,0.0,,0.0,1170.25,0.0,0.0,0.0,
318,NIFTYMID50_31-May-2018_6700.0_CE,31-May-2018,36446.0,0.0,0.05,0.0,,0.0,0.05,0.0,0.0,0.0,
319,NIFTYMID50_31-May-2018_4400.0_PE,31-May-2018,51021.0,0.0,37.0,0.0,,0.0,37.0,0.0,0.0,0.0,
320,NIFTYIT_31-May-2018_15300.0_CE,31-May-2018,39945.0,0.0,145.8,0.0,,0.0,145.8,0.0,0.0,0.0,
321,NIFTYIT_31-May-2018_15300.0_PE,31-May-2018,40345.0,0.0,1423.4,0.0,,0.0,1423.4,0.0,0.0,0.0,
322,NIFTYIT_31-May-2018_15400.0_CE,31-May-2018,40346.0,0.0,129.45,0.0,,0.0,129.45,0.0,0.0,0.0,
323,NIFTYIT_31-May-2018_15400.0_PE,31-May-2018,40610.0,0.0,1506.3,0.0,,0.0,1506.3,0.0,0.0,0.0,
324,NIFTYIT_31-May-2018_15500.0_CE,31-May-2018,40613.0,0.0,114.65,0.0,,0.0,114.65,0.0,0.0,0.0,
325,NIFTYIT_31-May-2018_15500.0_PE,31-May-2018,40630.0,0.0,1590.75,0.0,,0.0,1590.75,0.0,0.0,0.0,
326,NIFTYIT_31-May-2018_15600.0_CE,31-May-2018,44383.0,0.0,105.05,0.0,,0.0,105.05,0.0,0.0,0.0,
327,NIFTYIT_31-May-2018_15600.0_PE,31-May-2018,44384.0,0.0,1579.45,0.0,,0.0,1579.45,0.0,0.0,0.0,
328,NIFTYIT_31-May-2018_11600.0_PE,31-May-2018,50814.0,0.0,109.9,0.0,,0.0,109.9,0.0,0.0,0.0,
329,NIFTYIT_31-May-2018_11700.0_CE,31-May-2018,50815.0,0.0,1382.75,0.0,,0.0,1382.75,0.0,0.0,0.0,
330,NIFTYIT_31-May-2018_11700.0_PE,31-May-2018,50816.0,0.0,127.6,0.0,,0.0,127.6,0.0,0.0,0.0,
331,NIFTYIT_31-May-2018_11800.0_CE,31-May-2018,50817.0,0.0,1304.4,0.0,,0.0,1304.4,0.0,0.0,0.0,
332,NIFTYIT_31-May-2018_11800.0_PE,31-May-2018,50823.0,0.0,147.3,0.0,,0.0,147.3,0.0,0.0,0.0,
333,NIFTYIT_31-May-2018_11900.0_CE,31-May-2018,50824.0,0.0,1228.2,0.0,,0.0,1228.2,0.0,0.0,0.0,
334,NIFTYIT_31-May-2018_11900.0_PE,31-May-2018,50825.0,0.0,169.15,0.0,,0.0,169.15,0.0,0.0,0.0,
335,NIFTYIT_31-May-2018_12000.0_CE,31-May-2018,50828.0,0.0,1154.7,0.0,,0.0,1154.7,0.0,0.0,0.0,
336,NIFTYIT_31-May-2018_12000.0_PE,31-May-2018,50829.0,0.0,193.75,0.0,,0.0,193.75,0.0,0.0,0.0,
337,NIFTYIT_31-May-2018_12100.0_CE,31-May-2018,50830.0,0.0,1083.0,0.0,,0.0,1083.0,0.0,0.0,0.0,
338,NIFTYIT_31-May-2018_12100.0_PE,31-May-2018,50839.0,0.0,220.1,0.0,,0.0,220.1,0.0,0.0,0.0,
339,NIFTYIT_31-May-2018_12200.0_CE,31-May-2018,50843.0,0.0,1013.3,0.0,,0.0,1013.3,0.0,0.0,0.0,
340,NIFTYIT_31-May-2018_12200.0_PE,31-May-2018,50849.0,0.0,248.55,0.0,,0.0,248.55,0.0,0.0,0.0,
341,NIFTYIT_31-May-2018_12300.0_CE,31-May-2018,50853.0,0.0,946.75,0.0,,0.0,946.75,0.0,0.0,0.0,
342,NIFTYIT_31-May-2018_12300.0_PE,31-May-2018,50861.0,0.0,280.05,0.0,,0.0,280.05,0.0,0.0,0.0,
343,NIFTYIT_31-May-2018_12400.0_CE,31-May-2018,50862.0,0.0,882.8,0.0,,0.0,882.8,0.0,0.0,0.0,
344,NIFTYIT_31-May-2018_12400.0_PE,31-May-2018,50864.0,0.0,314.15,0.0,,0.0,314.15,0.0,0.0,0.0,
345,NIFTYIT_31-May-2018_12500.0_CE,31-May-2018,50867.0,0.0,821.5,0.0,,0.0,821.5,0.0,0.0,0.0,
346,NIFTYIT_31-May-2018_12500.0_PE,31-May-2018,50868.0,0.0,350.95,0.0,,0.0,350.95,0.0,0.0,0.0,
347,NIFTYIT_31-May-2018_12600.0_CE,31-May-2018,50869.0,0.0,762.9,0.0,,0.0,762.9,0.0,0.0,0.0,
348,NIFTYIT_31-May-2018_12600.0_PE,31-May-2018,50870.0,0.0,390.45,0.0,,0.0,390.45,0.0,0.0,0.0,
349,NIFTYIT_31-May-2018_12700.0_CE,31-May-2018,50871.0,0.0,707.05,0.0,,0.0,707.05,0.0,0.0,0.0,
350,NIFTYIT_31-May-2018_12700.0_PE,31-May-2018,50872.0,0.0,432.65,0.0,,0.0,432.65,0.0,0.0,0.0,
351,NIFTYIT_31-May-2018_12800.0_CE,31-May-2018,50873.0,0.0,653.95,0.0,,0.0,653.95,0.0,0.0,0.0,
352,NIFTYIT_31-May-2018_12800.0_PE,31-May-2018,50874.0,0.0,477.6,0.0,,0.0,477.6,0.0,0.0,0.0,
353,NIFTYIT_31-May-2018_12900.0_CE,31-May-2018,50875.0,0.0,603.5,0.0,,0.0,603.5,0.0,0.0,0.0,
354,NIFTYIT_31-May-2018_12900.0_PE,31-May-2018,50942.0,0.0,525.25,0.0,,0.0,525.25,0.0,0.0,0.0,
355,NIFTYIT_31-May-2018_13000.0_CE,31-May-2018,50943.0,0.0,555.8,0.0,,0.0,555.8,0.0,0.0,0.0,
356,NIFTYIT_31-May-2018_13000.0_PE,31-May-2018,50944.0,0.0,575.65,0.0,,0.0,575.65,0.0,0.0,0.0,
357,NIFTYIT_31-May-2018_13100.0_CE,31-May-2018,50945.0,0.0,510.85,0.0,,0.0,510.85,0.0,0.0,0.0,
358,NIFTYIT_31-May-2018_13100.0_PE,31-May-2018,50946.0,0.0,628.75,0.0,,0.0,628.75,0.0,0.0,0.0,
359,NIFTYIT_31-May-2018_13200.0_CE,31-May-2018,50949.0,0.0,468.5,0.0,,0.0,468.5,0.0,0.0,0.0,
360,NIFTYIT_31-May-2018_13200.0_PE,31-May-2018,50952.0,0.0,684.5,0.0,,0.0,684.5,0.0,0.0,0.0,
361,NIFTYIT_31-May-2018_14800.0_PE,31-May-2018,41175.0,0.0,1559.65,0.0,,0.0,1559.65,0.0,0.0,0.0,
362,NIFTYIT_31-May-2018_14900.0_CE,31-May-2018,36584.0,0.0,50.75,0.0,,0.0,50.75,0.0,0.0,0.0,
363,NIFTYIT_31-May-2018_14900.0_PE,31-May-2018,36587.0,0.0,1563.75,0.0,,0.0,1563.75,0.0,0.0,0.0,
364,NIFTYIT_31-May-2018_15000.0_CE,31-May-2018,39776.0,0.0,205.95,0.0,,0.0,205.95,0.0,0.0,0.0,
365,NIFTYIT_31-May-2018_15000.0_PE,31-May-2018,39917.0,0.0,1185.75,0.0,,0.0,1185.75,0.0,0.0,0.0,
366,NIFTYIT_31-May-2018_15100.0_CE,31-May-2018,39918.0,0.0,183.65,0.0,,0.0,183.65,0.0,0.0,0.0,
